DATE,PRCP_IL,SNOW_IL,SNWD_IL,PRCP_SD,SNOW_SD,SNWD_SD,TMAX_SD,TMIN_SD,PRCP_MI,SNOW_MI,SNWD_MI,TMAX_MI,TMIN_MI,TOBS_MI,PRCP_MO,SNOW_MO,SNWD_MO,PRCP_AR,SNOW_AR,SNWD_AR,TMAX_AR,TMIN_AR,TOBS_AR,PRCP_KS,SNOW_KS,SNWD_KS,WESF_KS,PRCP_IA,SNOW_IA,SNWD_IA,TMAX_IA,TMIN_IA,TOBS_IA,PRCP_ND,SNOW_ND,SNWD_ND,PRCP_IN,SNOW_IN,SNWD_IN,TMAX_IN,TMIN_IN,TOBS_IN,PRCP_OH,SNOW_OH,SNWD_OH,TMAX_OH,TMIN_OH,PRCP_TN,SNOW_TN,SNWD_TN,TMAX_TN,TMIN_TN,TOBS_TN
2020-09-04,0.0,0,0,0,0.0,0.0,300,61,18.0,0.0,0.0,289.0,100.0,111.0,0.0,0.0,,0,0,0,272,217,233,0.0,0.0,,,0,0,0,256.0,106.0,106.0,0,,,0.0,0.0,0.0,244.0,122.0,139.0,0,0.0,0.0,244,150,0,0,0,311,211,217
2020-09-05,0.0,0,0,0,0.0,0.0,294,72,0.0,0.0,0.0,217.0,100.0,122.0,0.0,0.0,,0,0,0,256,172,172,0.0,0.0,,,0,0,0,272.0,106.0,161.0,0,,,0.0,0.0,0.0,278.0,117.0,161.0,0,0.0,0.0,267,117,0,0,0,300,167,194
2020-09-06,97.0,0,0,0,0.0,0.0,300,117,13.0,0.0,0.0,211.0,83.0,89.0,0.0,0.0,,0,0,0,289,172,200,0.0,0.0,,,0,0,0,306.0,161.0,217.0,0,,,0.0,0.0,0.0,261.0,128.0,206.0,0,0.0,0.0,256,133,0,0,0,306,167,272
2020-09-07,257.0,0,0,178,0.0,0.0,167,72,109.0,0.0,0.0,222.0,83.0,189.0,0.0,0.0,,0,0,0,300,194,194,0.0,0.0,,,0,0,0,311.0,156.0,161.0,0,,,0.0,0.0,0.0,267.0,200.0,222.0,427,0.0,0.0,217,183,0,0,0,328,172,289
2020-09-08,155.0,0,0,0,0.0,0.0,111,22,81.0,0.0,0.0,228.0,128.0,128.0,0.0,0.0,,0,0,0,311,194,206,0.0,0.0,,,198,0,0,250.0,106.0,106.0,0,,,0.0,0.0,0.0,311.0,206.0,239.0,0,0.0,0.0,300,183,0,0,0,333,178,178
2020-09-09,104.0,0,0,0,0.0,0.0,156,0,81.0,0.0,0.0,156.0,106.0,122.0,86.0,,,0,0,0,306,200,200,46.0,,,,43,0,0,111.0,83.0,89.0,0,,,0.0,0.0,0.0,306.0,178.0,200.0,0,0.0,0.0,311,189,0,0,0,322,172,194
2020-09-10,33.0,0,0,0,0.0,0.0,183,0,15.0,0.0,0.0,156.0,122.0,128.0,,,,0,0,0,311,200,206,236.0,,,,173,0,0,111.0,89.0,89.0,0,,,0.0,0.0,0.0,222.0,172.0,200.0,0,0.0,0.0,267,178,0,0,0,322,183,183
2020-09-11,102.0,0,0,127,0.0,0.0,144,39,0.0,0.0,0.0,156.0,100.0,111.0,,,,0,0,0,306,200,211,41.0,,,,229,0,0,128.0,89.0,122.0,0,,,0.0,0.0,0.0,250.0,161.0,189.0,0,0.0,0.0,222,139,0,0,0,328,183,189
2020-09-12,114.0,0,0,28,0.0,0.0,200,100,0.0,0.0,0.0,178.0,94.0,122.0,,,,0,0,0,311,206,206,0.0,0.0,,,140,0,0,172.0,122.0,156.0,0,,,0.0,0.0,0.0,289.0,183.0,228.0,0,0.0,0.0,289,133,0,0,0,339,189,222
2020-09-13,165.0,0,0,0,0.0,0.0,194,89,51.0,0.0,0.0,222.0,122.0,178.0,,,,0,0,0,311,206,217,0.0,0.0,,,10,0,0,211.0,100.0,144.0,0,,,0.0,0.0,0.0,261.0,172.0,172.0,48,0.0,0.0,261,172,523,0,0,300,211,239
2020-09-14,0.0,0,0,0,0.0,0.0,283,83,,0.0,0.0,,,,,,,0,0,0,272,178,189,0.0,0.0,,,0,0,0,228.0,100.0,122.0,0,,,0.0,0.0,0.0,233.0,122.0,156.0,0,0.0,0.0,211,106,0,0,0,283,206,222
2020-09-15,0.0,0,0,0,0.0,0.0,272,139,0.0,0.0,0.0,172.0,61.0,78.0,0.0,0.0,,0,0,0,278,167,172,0.0,0.0,,,0,0,0,250.0,122.0,144.0,0,,,0.0,0.0,0.0,239.0,106.0,128.0,0,0.0,0.0,211,89,0,0,0,289,183,189
2020-09-16,0.0,0,0,0,0.0,0.0,183,72,0.0,0.0,0.0,211.0,78.0,144.0,0.0,0.0,,0,0,0,278,167,189,0.0,0.0,,,0,0,0,267.0,144.0,167.0,0,,,0.0,0.0,0.0,,,,0,0.0,0.0,239,89,0,0,0,300,183,194
2020-09-17,0.0,0,0,0,0.0,0.0,200,61,0.0,0.0,0.0,256.0,89.0,89.0,0.0,0.0,,0,0,0,289,189,200,0.0,0.0,,,0,0,0,278.0,94.0,100.0,0,,,0.0,0.0,0.0,228.0,111.0,139.0,0,0.0,0.0,217,128,0,0,0,272,194,200
2020-09-18,0.0,0,0,0,0.0,0.0,217,39,0.0,0.0,0.0,172.0,56.0,72.0,0.0,0.0,,0,0,0,283,167,167,0.0,0.0,,,0,0,0,217.0,83.0,83.0,0,,,0.0,0.0,0.0,,,,0,0.0,0.0,183,78,0,0,0,294,178,178
2020-09-19,0.0,0,0,0,0.0,0.0,256,100,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,,0,0,0,239,117,117,0.0,0.0,,,0,0,0,194.0,78.0,78.0,0,,,0.0,0.0,0.0,178.0,83.0,83.0,0,0.0,0.0,178,33,0,0,0,261,144,144
2020-09-20,0.0,0,0,0,0.0,0.0,283,122,0.0,0.0,0.0,156.0,0.0,50.0,0.0,0.0,,0,0,0,222,106,128,0.0,0.0,,,0,0,0,189.0,78.0,78.0,0,,,0.0,0.0,0.0,194.0,33.0,83.0,0,0.0,0.0,194,44,0,0,0,261,144,211
2020-09-21,0.0,0,0,0,0.0,0.0,306,78,0.0,0.0,0.0,194.0,44.0,61.0,0.0,0.0,,0,0,0,250,122,133,0.0,0.0,,,0,0,0,217.0,72.0,161.0,0,,,0.0,0.0,0.0,228.0,61.0,106.0,0,0.0,0.0,194,72,0,0,0,267,128,128
2020-09-22,0.0,0,0,0,0.0,0.0,306,78,0.0,0.0,0.0,217.0,56.0,100.0,0.0,0.0,,0,0,0,256,133,161,0.0,0.0,,,0,0,0,239.0,117.0,139.0,0,,,0.0,0.0,0.0,239.0,61.0,111.0,0,0.0,0.0,217,67,0,0,0,256,128,144
2020-09-23,0.0,0,0,0,0.0,0.0,256,128,0.0,0.0,0.0,244.0,94.0,100.0,0.0,0.0,,69,0,0,178,150,156,0.0,0.0,,,0,0,0,250.0,133.0,133.0,0,,,0.0,0.0,0.0,244.0,106.0,156.0,0,0.0,0.0,256,100,25,0,0,222,144,156
2020-09-24,0.0,0,0,0,0.0,0.0,272,111,0.0,0.0,0.0,267.0,100.0,133.0,0.0,0.0,,84,0,0,161,139,139,0.0,0.0,,,0,0,0,250.0,133.0,161.0,0,,,0.0,0.0,0.0,,,,0,0.0,0.0,256,144,142,0,0,178,133,150
2020-09-25,0.0,0,0,0,0.0,0.0,289,94,0.0,0.0,0.0,244.0,111.0,111.0,0.0,0.0,,0,0,0,183,139,172,0.0,0.0,,,0,0,0,256.0,150.0,167.0,0,,,0.0,0.0,0.0,256.0,128.0,139.0,0,0.0,0.0,261,128,30,0,0,200,144,172
2020-09-26,0.0,0,0,0,0.0,0.0,256,117,0.0,0.0,0.0,267.0,111.0,156.0,0.0,0.0,,0,0,0,222,144,167,0.0,0.0,,,0,0,0,278.0,167.0,183.0,0,,,0.0,0.0,0.0,244.0,106.0,150.0,0,0.0,0.0,261,133,8,0,0,206,172,183
2020-09-27,0.0,0,0,58,0.0,0.0,161,78,0.0,0.0,0.0,267.0,150.0,189.0,0.0,0.0,,0,0,0,256,150,156,0.0,0.0,,,0,0,0,278.0,167.0,167.0,33,,,0.0,0.0,0.0,244.0,139.0,183.0,0,0.0,0.0,256,167,0,0,0,239,156,222
2020-09-28,122.0,0,0,0,0.0,0.0,144,61,0.0,0.0,0.0,256.0,161.0,161.0,188.0,,,152,0,0,278,133,139,180.0,,,,86,0,0,167.0,83.0,83.0,0,,,0.0,0.0,0.0,267.0,156.0,200.0,140,0.0,0.0,256,122,5,0,0,289,178,194
2020-09-29,0.0,0,0,0,0.0,0.0,239,72,142.0,0.0,0.0,161.0,106.0,106.0,0.0,0.0,,0,0,0,211,94,94,0.0,0.0,,,5,0,0,161.0,83.0,89.0,0,,,0.0,0.0,0.0,200.0,100.0,100.0,8,0.0,0.0,178,106,94,0,0,222,83,94
2020-09-30,0.0,0,0,0,0.0,0.0,194,83,,0.0,0.0,,,,0.0,0.0,,0,0,0,211,94,111,0.0,0.0,,,0,0,0,167.0,89.0,139.0,0,,,0.0,0.0,0.0,206.0,89.0,106.0,0,0.0,0.0,178,89,0,0,0,217,83,94
2020-10-01,0.0,0,0,0,0.0,0.0,133,44,53.0,0.0,0.0,156.0,67.0,67.0,0.0,0.0,,0,0,0,283,111,111,0.0,0.0,,,0,0,0,200.0,78.0,89.0,0,0.0,0.0,0.0,0.0,0.0,172.0,56.0,67.0,20,0.0,0.0,178,67,0,0,0,272,89,106
2020-10-02,0.0,0,0,0,0.0,0.0,128,11,132.0,0.0,0.0,150.0,61.0,78.0,0.0,0.0,,0,0,0,228,72,78,0.0,0.0,,,0,0,0,89.0,22.0,72.0,0,0.0,0.0,0.0,0.0,0.0,144.0,28.0,72.0,0,0.0,0.0,144,61,0,0,0,239,44,50
2020-10-03,0.0,0,0,0,0.0,0.0,150,39,64.0,0.0,0.0,117.0,56.0,61.0,0.0,0.0,,0,0,0,183,67,94,0.0,0.0,,,20,0,0,133.0,50.0,78.0,0,0.0,0.0,5.0,0.0,0.0,167.0,67.0,117.0,0,0.0,0.0,156,44,0,0,0,194,39,39
2020-10-04,71.0,0,0,0,0.0,0.0,200,-5,58.0,0.0,0.0,111.0,61.0,72.0,10.0,,,0,0,0,206,89,111,0.0,0.0,,,25,0,0,83.0,33.0,33.0,0,0.0,0.0,25.0,0.0,0.0,211.0,50.0,56.0,46,0.0,0.0,194,100,0,0,0,222,39,156
2020-10-05,0.0,0,0,0,0.0,0.0,256,56,25.0,0.0,0.0,111.0,67.0,67.0,0.0,0.0,,0,0,0,178,44,50,0.0,0.0,,,0,0,0,133.0,33.0,94.0,0,0.0,0.0,0.0,0.0,0.0,172.0,11.0,100.0,0,0.0,0.0,156,61,0,0,0,222,50,50
2020-10-06,0.0,0,0,0,0.0,0.0,294,50,0.0,0.0,0.0,144.0,56.0,83.0,0.0,0.0,,0,0,0,189,50,61,0.0,0.0,,,0,0,0,194.0,94.0,100.0,0,0.0,0.0,0.0,0.0,0.0,233.0,83.0,150.0,0,0.0,0.0,194,56,0,0,0,211,50,56
2020-10-07,0.0,0,0,0,0.0,0.0,228,78,18.0,0.0,0.0,189.0,83.0,128.0,0.0,0.0,,0,0,0,244,56,106,0.0,0.0,,,0,0,0,256.0,100.0,139.0,0,0.0,0.0,0.0,0.0,0.0,261.0,83.0,150.0,0,0.0,0.0,244,111,0,0,0,256,50,83
2020-10-08,0.0,0,0,0,0.0,0.0,239,33,0.0,0.0,0.0,183.0,44.0,50.0,0.0,0.0,,0,0,0,289,100,139,0.0,0.0,,,0,0,0,267.0,89.0,139.0,0,0.0,0.0,0.0,0.0,0.0,244.0,67.0,117.0,0,0.0,0.0,200,67,0,0,0,289,78,117
2020-10-09,0.0,0,0,0,0.0,0.0,300,56,0.0,0.0,0.0,178.0,33.0,39.0,0.0,0.0,,0,0,0,250,139,161,0.0,0.0,,,0,0,0,233.0,106.0,167.0,0,0.0,0.0,0.0,0.0,0.0,278.0,83.0,200.0,0,0.0,0.0,239,72,0,0,0,278,117,178
2020-10-10,0.0,0,0,0,0.0,0.0,222,17,0.0,0.0,0.0,228.0,39.0,194.0,0.0,0.0,,0,0,0,233,161,183,0.0,0.0,,,0,0,0,278.0,156.0,194.0,0,0.0,0.0,0.0,0.0,0.0,256.0,161.0,189.0,0,0.0,0.0,244,144,119,0,0,206,178,189
2020-10-11,0.0,0,0,0,0.0,0.0,272,111,0.0,0.0,0.0,206.0,83.0,83.0,0.0,0.0,,89,0,0,206,183,189,0.0,0.0,,,0,0,0,250.0,128.0,133.0,0,0.0,0.0,0.0,0.0,0.0,250.0,139.0,178.0,0,0.0,0.0,206,150,356,0,0,222,189,200
2020-10-12,0.0,0,0,0,0.0,0.0,206,28,0.0,0.0,0.0,139.0,67.0,94.0,0.0,0.0,,0,0,0,272,183,194,0.0,0.0,,,0,0,0,261.0,128.0,128.0,0,0.0,0.0,25.0,0.0,0.0,272.0,150.0,183.0,160,0.0,0.0,222,156,5,0,0,239,161,172
2020-10-13,13.0,0,0,0,0.0,0.0,172,56,109.0,0.0,0.0,206.0,67.0,72.0,0.0,0.0,,0,0,0,244,83,83,0.0,0.0,,,0,0,0,189.0,78.0,106.0,0,0.0,0.0,0.0,0.0,0.0,206.0,106.0,144.0,48,0.0,0.0,183,89,0,0,0,278,78,89
2020-10-14,0.0,0,0,5,0.0,0.0,161,17,3.0,0.0,0.0,189.0,44.0,56.0,0.0,0.0,,0,0,0,239,78,100,0.0,0.0,,,0,0,0,211.0,72.0,111.0,0,0.0,0.0,0.0,0.0,0.0,244.0,61.0,200.0,0,0.0,0.0,189,61,0,0,0,244,44,72
2020-10-15,0.0,0,0,3,0.0,0.0,122,-10,0.0,0.0,0.0,189.0,44.0,139.0,0.0,0.0,,0,0,0,261,94,144,0.0,0.0,,,0,0,0,,,,0,0.0,0.0,74.0,0.0,0.0,211.0,106.0,106.0,23,0.0,0.0,194,89,0,0,0,283,67,117
2020-10-16,0.0,0,0,0,0.0,0.0,94,-27,3.0,0.0,0.0,139.0,-6.0,0.0,0.0,0.0,,0,0,0,161,61,61,0.0,0.0,,,0,0,0,128.0,17.0,17.0,0,0.0,0.0,0.0,0.0,0.0,133.0,-6.0,67.0,0,0.0,0.0,128,44,41,0,0,206,61,67
2020-10-17,0.0,0,0,0,0.0,0.0,61,-16,13.0,0.0,0.0,111.0,-6.0,22.0,0.0,0.0,,0,0,0,172,50,50,0.0,0.0,,,0,0,0,128.0,17.0,117.0,25,0.0,0.0,0.0,0.0,0.0,156.0,-6.0,122.0,0,0.0,0.0,150,17,0,0,0,183,28,44
2020-10-18,0.0,0,0,0,0.0,0.0,56,-43,0.0,0.0,0.0,117.0,22.0,111.0,0.0,0.0,,0,0,0,200,44,139,0.0,0.0,,,13,0,0,200.0,28.0,28.0,0,0.0,0.0,20.0,0.0,0.0,183.0,94.0,156.0,3,0.0,0.0,139,89,0,0,0,211,28,156
2020-10-19,56.0,0,0,15,13.0,0.0,17,-16,56.0,0.0,0.0,111.0,17.0,28.0,71.0,,,241,0,0,217,106,106,0.0,0.0,,,5,0,0,56.0,6.0,17.0,0,0.0,0.0,160.0,0.0,0.0,178.0,100.0,106.0,137,0.0,0.0,139,100,0,0,0,261,156,172
2020-10-20,18.0,0,0,124,46.0,0.0,33,11,5.0,0.0,0.0,94.0,28.0,56.0,3.0,,,0,0,0,122,94,106,0.0,0.0,,,0,0,0,28.0,-6.0,11.0,0,0.0,0.0,221.0,0.0,0.0,161.0,83.0,150.0,127,0.0,0.0,139,106,0,0,0,283,167,178
2020-10-21,33.0,0,0,3,3.0,0.0,22,-27,69.0,0.0,0.0,111.0,44.0,111.0,91.0,,,18,0,0,178,106,128,0.0,,,,3,0,0,61.0,6.0,17.0,51,25.0,25.0,340.0,0.0,0.0,194.0,122.0,144.0,10,0.0,0.0,194,139,0,0,0,289,161,167
2020-10-22,541.0,0,0,145,183.0,100.0,0,-16,30.0,0.0,0.0,122.0,67.0,67.0,18.0,,,0,0,0,272,122,161,0.0,,,,236,0,0,111.0,11.0,83.0,0,0.0,0.0,0.0,0.0,0.0,261.0,139.0,200.0,0,0.0,0.0,261,150,0,0,0,294,161,178
2020-10-23,0.0,0,0,0,0.0,150.0,-5,-121,74.0,0.0,0.0,161.0,61.0,156.0,0.0,0.0,,0,0,0,278,161,189,127.0,,,,335,0,0,256.0,22.0,28.0,0,0.0,0.0,135.0,0.0,0.0,256.0,106.0,106.0,94,0.0,0.0,261,122,0,0,0,300,178,200
2020-10-24,114.0,0,0,18,15.0,130.0,-27,-88,221.0,0.0,0.0,233.0,28.0,28.0,53.0,,,330,0,0,239,67,72,0.0,0.0,,,0,0,0,50.0,-11.0,-6.0,0,0.0,0.0,0.0,0.0,0.0,117.0,50.0,117.0,3,0.0,0.0,122,33,38,0,0,289,89,89
2020-10-25,0.0,0,0,10,15.0,150.0,-32,-116,5.0,0.0,0.0,67.0,22.0,28.0,0.0,0.0,,0,0,0,89,67,78,0.0,0.0,,,0,0,0,33.0,-11.0,11.0,0,0.0,0.0,0.0,0.0,0.0,117.0,56.0,67.0,0,0.0,0.0,100,22,8,0,0,117,83,106
2020-10-26,5.0,0,0,0,0.0,150.0,-49,-193,8.0,0.0,0.0,72.0,28.0,50.0,0.0,0.0,,0,0,0,100,78,89,0.0,0.0,,,13,10,0,22.0,-33.0,-28.0,0,0.0,0.0,25.0,0.0,0.0,89.0,61.0,67.0,30,0.0,0.0,106,72,0,0,0,261,106,117
2020-10-27,13.0,0,0,0,0.0,130.0,0,-171,23.0,0.0,0.0,56.0,33.0,33.0,152.0,5.0,0.0,33,0,0,106,50,50,5.0,13.0,13.0,5.0,0,0,0,-6.0,-28.0,-28.0,0,0.0,0.0,18.0,0.0,0.0,78.0,50.0,67.0,41,0.0,0.0,94,72,0,0,0,144,111,117
2020-10-28,0.0,0,0,0,0.0,130.0,72,-38,13.0,0.0,0.0,39.0,6.0,11.0,28.0,,,5,0,0,72,44,61,0.0,,,,0,0,0,17.0,-28.0,-6.0,0,0.0,0.0,15.0,0.0,0.0,111.0,61.0,100.0,30,0.0,0.0,111,78,8,0,0,167,117,122
2020-10-29,0.0,0,0,0,0.0,0.0,28,-55,0.0,0.0,0.0,106.0,11.0,56.0,104.0,,,559,0,0,111,61,111,64.0,,,,0,0,0,111.0,-17.0,22.0,13,25.0,25.0,361.0,0.0,0.0,139.0,61.0,61.0,391,0.0,0.0,94,72,602,0,0,222,122,133
2020-10-30,0.0,0,0,0,0.0,0.0,83,-60,23.0,0.0,0.0,72.0,11.0,11.0,15.0,,,25,0,0,117,22,22,0.0,0.0,,,0,0,0,61.0,-33.0,-33.0,0,0.0,0.0,0.0,0.0,0.0,89.0,6.0,6.0,33,0.0,0.0,83,33,30,0,0,139,56,61
2020-10-31,0.0,0,0,0,0.0,0.0,117,-10,0.0,0.0,0.0,17.0,-56.0,-50.0,0.0,0.0,,0,0,0,117,17,44,0.0,0.0,,,0,0,0,100.0,-33.0,44.0,0,0.0,0.0,0.0,0.0,0.0,139.0,-17.0,94.0,0,0.0,0.0,100,-5,0,0,0,150,33,133
2020-11-01,0.0,0,0,0,0.0,0.0,61,-55,51.0,0.0,0.0,100.0,-56.0,56.0,0.0,0.0,,0,0,0,161,39,89,0.0,0.0,,,0,0,0,72.0,-39.0,56.0,0,0.0,0.0,0.0,0.0,0.0,111.0,-6.0,-6.0,25,8.0,0.0,106,-5,0,0,0,211,61,150
2020-11-02,0.0,0,0,0,0.0,0.0,206,-32,3.0,0.0,0.0,56.0,-11.0,-6.0,0.0,0.0,,0,0,0,156,6,6,0.0,0.0,,,0,0,0,194.0,-6.0,17.0,0,0.0,0.0,0.0,0.0,0.0,89.0,-28.0,50.0,0,0.0,0.0,67,-5,0,0,0,178,-17,-17
2020-11-03,0.0,0,0,0,0.0,0.0,244,0,0.0,0.0,0.0,72.0,-6.0,22.0,0.0,0.0,,0,0,0,139,6,39,0.0,0.0,,,0,0,0,156.0,17.0,17.0,0,0.0,0.0,0.0,0.0,0.0,,,106.0,0,0.0,0.0,150,6,0,0,0,161,-17,11
2020-11-04,0.0,0,0,0,0.0,0.0,256,-27,0.0,0.0,0.0,139.0,22.0,78.0,0.0,0.0,,0,0,0,200,39,78,0.0,0.0,,,0,0,0,233.0,6.0,111.0,0,0.0,0.0,0.0,0.0,0.0,217.0,33.0,150.0,0,0.0,0.0,200,56,0,0,0,217,11,50
2020-11-05,0.0,0,0,0,0.0,0.0,217,-10,0.0,0.0,0.0,222.0,78.0,100.0,0.0,0.0,,0,0,0,228,78,94,0.0,0.0,,,0,0,0,217.0,106.0,106.0,0,0.0,0.0,0.0,0.0,0.0,194.0,117.0,117.0,0,0.0,0.0,211,83,0,0,0,217,50,89
2020-11-06,0.0,0,0,0,0.0,0.0,250,44,0.0,0.0,0.0,189.0,94.0,100.0,0.0,0.0,,0,0,0,211,67,72,0.0,0.0,,,0,0,0,222.0,100.0,117.0,0,0.0,0.0,0.0,0.0,0.0,,,117.0,0,0.0,0.0,206,78,0,0,0,233,56,56
2020-11-07,0.0,0,0,0,0.0,0.0,189,22,0.0,0.0,0.0,206.0,100.0,133.0,0.0,0.0,,0,0,0,211,72,94,0.0,0.0,,,0,0,0,228.0,117.0,117.0,0,0.0,0.0,0.0,0.0,0.0,222.0,61.0,94.0,0,0.0,0.0,222,78,0,0,0,244,56,133
2020-11-08,0.0,0,0,0,0.0,0.0,217,22,0.0,0.0,0.0,217.0,78.0,83.0,0.0,0.0,,0,0,0,239,94,194,0.0,0.0,,,0,0,0,217.0,117.0,156.0,0,0.0,0.0,0.0,0.0,0.0,256.0,83.0,172.0,0,0.0,0.0,244,89,0,0,0,272,122,217
2020-11-09,0.0,0,0,51,61.0,0.0,22,-93,0.0,0.0,0.0,233.0,78.0,139.0,0.0,0.0,,0,0,0,250,161,172,0.0,0.0,,,0,0,0,233.0,156.0,178.0,0,0.0,0.0,0.0,0.0,0.0,244.0,117.0,194.0,0,0.0,0.0,244,106,0,0,0,278,161,161
2020-11-10,0.0,0,0,0,0.0,50.0,-16,-143,0.0,0.0,0.0,244.0,139.0,178.0,0.0,0.0,,0,0,0,250,167,178,64.0,,,,51,0,0,228.0,33.0,39.0,0,0.0,0.0,74.0,0.0,0.0,267.0,161.0,167.0,0,0.0,0.0,250,139,0,0,0,250,161,200
2020-11-11,140.0,0,0,0,0.0,30.0,94,-93,25.0,0.0,0.0,239.0,67.0,67.0,183.0,,,0,0,0,267,83,83,13.0,,,,183,0,0,117.0,-28.0,-28.0,0,0.0,0.0,23.0,0.0,0.0,167.0,-6.0,0.0,91,0.0,0.0,217,50,20,0,0,217,144,150
2020-11-12,0.0,0,0,5,8.0,0.0,0,-105,0.0,0.0,0.0,67.0,-22.0,-17.0,0.0,0.0,,0,0,0,144,39,39,0.0,0.0,,,0,0,0,100.0,-28.0,17.0,0,0.0,0.0,0.0,0.0,0.0,111.0,-11.0,22.0,0,0.0,0.0,122,28,0,0,0,206,50,50
2020-11-13,8.0,0,0,0,0.0,0.0,56,-93,0.0,0.0,0.0,106.0,-22.0,39.0,0.0,0.0,,0,0,0,167,33,72,0.0,0.0,,,0,0,0,128.0,-72.0,-67.0,0,0.0,0.0,0.0,0.0,0.0,78.0,-22.0,-22.0,0,0.0,0.0,128,6,0,0,0,211,44,100
2020-11-14,0.0,0,0,0,0.0,0.0,139,17,3.0,0.0,0.0,61.0,-33.0,-33.0,79.0,,,0,0,0,128,72,83,0.0,0.0,,,0,0,0,56.0,-67.0,50.0,0,0.0,0.0,64.0,0.0,0.0,200.0,-28.0,133.0,0,0.0,0.0,89,-38,0,0,0,189,67,144
2020-11-15,76.0,0,0,0,0.0,0.0,44,-43,109.0,0.0,0.0,78.0,-33.0,78.0,81.0,,,140,0,0,217,78,94,0.0,0.0,,,8,0,0,133.0,22.0,22.0,0,0.0,0.0,114.0,0.0,0.0,167.0,50.0,50.0,51,0.0,0.0,150,33,79,0,0,239,122,133
2020-11-16,8.0,0,0,0,0.0,0.0,72,-88,18.0,0.0,0.0,117.0,17.0,17.0,0.0,0.0,,0,0,0,144,22,28,0.0,0.0,,,0,0,0,89.0,-22.0,-22.0,0,0.0,0.0,0.0,0.0,0.0,117.0,11.0,78.0,0,0.0,0.0,89,28,0,0,0,178,-6,0
2020-11-17,0.0,0,0,0,0.0,0.0,94,-99,0.0,0.0,0.0,28.0,-17.0,-6.0,0.0,0.0,,0,0,0,183,28,67,0.0,0.0,,,0,0,0,156.0,-44.0,-39.0,0,0.0,0.0,0.0,0.0,0.0,78.0,-17.0,-11.0,10,10.0,0.0,56,0,0,0,0,194,-6,11
2020-11-18,0.0,0,0,0,0.0,0.0,144,6,3.0,3.0,0.0,11.0,-44.0,-44.0,0.0,0.0,,0,0,0,144,22,22,0.0,0.0,,,0,0,0,61.0,-39.0,-11.0,0,0.0,0.0,0.0,0.0,0.0,56.0,-11.0,56.0,0,0.0,0.0,61,-16,0,0,0,167,6,11
2020-11-19,0.0,0,0,0,0.0,0.0,133,-43,0.0,0.0,0.0,67.0,-44.0,61.0,0.0,0.0,,0,0,0,161,17,72,0.0,0.0,,,0,0,0,167.0,-11.0,128.0,3,0.0,0.0,0.0,0.0,0.0,178.0,50.0,133.0,0,0.0,0.0,183,22,0,0,0,206,11,83
2020-11-20,0.0,0,0,0,0.0,0.0,33,-88,0.0,0.0,0.0,156.0,61.0,128.0,0.0,0.0,,0,0,0,200,72,117,0.0,0.0,,,0,0,0,211.0,33.0,44.0,38,0.0,0.0,0.0,0.0,0.0,178.0,94.0,94.0,0,0.0,0.0,172,100,0,0,0,222,78,94
2020-11-21,0.0,0,0,36,0.0,0.0,89,-93,0.0,0.0,0.0,161.0,28.0,28.0,30.0,,,0,0,0,200,111,111,0.0,0.0,,,0,0,0,128.0,11.0,11.0,0,0.0,0.0,38.0,0.0,0.0,133.0,56.0,56.0,0,0.0,0.0,100,17,0,0,0,233,89,122
2020-11-22,0.0,0,0,0,0.0,0.0,67,-66,0.0,0.0,0.0,56.0,-22.0,-6.0,119.0,,,203,0,0,161,106,106,15.0,,,,0,0,0,67.0,-22.0,6.0,0,0.0,0.0,279.0,0.0,0.0,144.0,33.0,44.0,157,0.0,0.0,72,17,0,0,0,239,122,133
2020-11-23,0.0,0,0,0,0.0,0.0,83,-82,23.0,13.0,25.0,28.0,-11.0,11.0,0.0,0.0,,0,0,0,106,22,22,0.0,0.0,,,0,0,0,111.0,-39.0,-33.0,0,0.0,0.0,0.0,0.0,0.0,78.0,28.0,33.0,0,0.0,0.0,61,11,58,0,0,144,0,0
2020-11-24,71.0,25,25,0,0.0,0.0,39,-43,0.0,0.0,0.0,50.0,-50.0,-50.0,20.0,,,0,0,0,117,22,44,10.0,,,,173,13,0,28.0,-39.0,17.0,0,0.0,0.0,33.0,0.0,0.0,78.0,33.0,72.0,0,0.0,0.0,61,-16,0,0,0,139,0,22
2020-11-25,142.0,0,0,0,0.0,0.0,28,-66,81.0,0.0,0.0,33.0,-50.0,33.0,295.0,,,305,0,0,139,44,139,127.0,,,,361,0,0,72.0,17.0,44.0,0,0.0,0.0,264.0,0.0,0.0,144.0,72.0,106.0,127,0.0,0.0,128,28,102,0,0,178,17,156
2020-11-26,64.0,0,0,0,0.0,0.0,78,-78,81.0,0.0,0.0,72.0,33.0,61.0,46.0,,,0,0,0,144,50,50,0.0,0.0,,,147,0,0,44.0,11.0,11.0,0,0.0,0.0,5.0,0.0,0.0,106.0,83.0,83.0,15,0.0,0.0,128,83,0,0,0,217,17,33
2020-11-27,0.0,0,0,0,0.0,0.0,106,-111,0.0,0.0,0.0,61.0,44.0,44.0,0.0,0.0,,0,0,0,133,50,50,0.0,0.0,,,0,0,0,139.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,94.0,28.0,28.0,3,0.0,0.0,100,61,0,0,0,183,22,111
